,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
210783,4,YLLs (Years of Life Lost),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2008,103779.50679442326,108469.51374654916,99121.44488960264
210784,4,YLLs (Years of Life Lost),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2008,0.0398717204394028,0.041650806132325,0.0380959143662491
210785,4,YLLs (Years of Life Lost),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2008,726.7290531739309,759.5714169216157,694.1103886391173
210786,4,YLLs (Years of Life Lost),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2008,103325.7452531492,108256.59418174872,97752.76737369476
210787,4,YLLs (Years of Life Lost),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2008,0.0343203803231336,0.0359547073709698,0.0324694417761675
210788,4,YLLs (Years of Life Lost),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2008,800.1546998340572,838.3392000738012,756.9975521997329
210789,4,YLLs (Years of Life Lost),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2008,97073.4395447111,102013.15648949557,89630.13347213529
210790,4,YLLs (Years of Life Lost),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2008,0.0254176578896555,0.0267073747971408,0.0235225644788911
210791,4,YLLs (Years of Life Lost),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2008,802.2127071563576,843.0344161783866,740.7013942505846
210792,4,YLLs (Years of Life Lost),4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2008,1136.236050733289,1251.785500528165,1040.7672305373148
210793,4,YLLs (Years of Life Lost),4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2008,0.0055291057793249,0.0060832037894272,0.0050712952670299
210794,4,YLLs (Years of Life Lost),4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2008,4.406922975209423,4.855084714792683,4.036644513382538
210795,4,YLLs (Years of Life Lost),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2008,388436.4034672786,402333.9264133143,376717.6485304072
210796,4,YLLs (Years of Life Lost),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2008,0.0391688875496092,0.0404656928198146,0.0379906132567656
210797,4,YLLs (Years of Life Lost),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2008,636.1150541270864,658.8740527228349,616.9240710873146
210798,4,YLLs (Years of Life Lost),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2008,110769.87454994905,115414.25070053848,107393.87490412872
210799,4,YLLs (Years of Life Lost),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2008,0.0298772203905623,0.0311440168230647,0.0289832224206727
210800,4,YLLs (Years of Life Lost),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2008,122.87312838805136,128.02497160672783,119.12825064395103
210801,4,YLLs (Years of Life Lost),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2008,171359.81400523265,182330.33233090187,147319.34333712948
240419,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2008,117.03447037889924,133.27685087485216,84.82008765816863
240418,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2008,0.001170660987756,0.001333069788451,0.0008484661861149
240417,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2008,454.5976176436894,517.6879828533378,329.4671189855221
240329,5,Prevalence,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2008,43.92499061900634,50.23907071034824,38.13419495244595
240328,5,Prevalence,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2008,0.0004414869560748,0.0005047144021454,0.0003829348715317
240327,5,Prevalence,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2008,633.2358112832734,724.2614796511658,549.7539677993195
208033,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2008,0.0204304126659949,0.0251302366948271,0.0160790163032725
208034,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2008,48.502951277337694,59.55675562853016,38.07910916770472
208035,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2008,296.25829076625723,361.2330842584941,239.79651477841503
208036,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2008,0.0269432606887057,0.0327218347788011,0.0218974019444816
208037,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2008,91.33358183593263,111.36468578697136,73.92695930918484
208038,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,2008,589.6231408973342,682.0763806073248,497.03475331913
208039,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,2008,0.0377068297365186,0.043466542476602,0.0316936352140128
208040,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,2008,192.69951153746425,222.9149031943417,162.4399511117854
208041,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,2008,832.8905635076292,949.361452300852,729.449456481342
208042,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,2008,0.0409545156577967,0.046649335326511,0.0358500910772201
208043,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,2008,314.6011722042062,358.5948008361605,275.5291800957586
208032,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2008,141.28803970146683,173.48753080239766,110.92361487695555
208031,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2008,29.71743322855588,37.95407536101749,22.71568691932112
208030,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2008,0.0154585849458136,0.0198125165945646,0.0118424911872626
208029,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2008,78.07939329972223,99.72029396511216,59.68304999311747
208020,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2008,22.315414940976964,31.320262008260155,15.295572600259826
208021,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2008,0.0073015160291162,0.0102158737916827,0.004958095710213
208022,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2008,9.939724856210264,13.95066090457794,6.812948966752012
208023,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2008,35.28967702879893,48.34939808411157,25.473930422541336
208024,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2008,0.0104249191643044,0.0142441571083821,0.007470553838479
208025,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2008,14.788557074862092,20.261387842076488,10.675152217102632
208026,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2008,48.29378526359594,63.21973039992137,35.67583425117103
208027,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2008,0.0117729630903485,0.0154565862393006,0.0087337203977167
208028,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2008,18.77363202756444,24.5759148704505,13.868554325409963
208067,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2008,648.230211256504,724.6802470498161,464.35323286295824
208066,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2008,0.0110032052959912,0.0123066694624299,0.0078630068495078
208065,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2008,2517.9240677369003,2814.879349611537,1803.6897396231168
208060,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2008,0.0424998028155819,0.0456129074886171,0.0380141936003377
208061,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2008,511.8099974715095,550.4283725295475,458.0780869981999
208062,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2008,1153.5426499283794,1290.5476125860157,1021.5754352297942
208058,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2008,4.7011811030132,6.121129251644743,3.3094801277211
208057,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2008,0.0075666710291933,0.0100028431912745,0.0053104506899909
208045,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,2008,0.0427008003614132,0.048171357457773,0.0373758561290581
208044,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,2008,1082.0776262707764,1222.0613936316915,946.9386951403194
208056,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2008,18.568260171554268,24.176630935447648,13.07145729925765
208055,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2008,823.6208399046349,931.0721111836066,607.921401530791
208054,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2008,0.0342275185231273,0.0385815065119416,0.0252042009748355
208053,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2008,1328.653373585506,1501.9922294811226,980.6901208476436
208064,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2008,80.01655808764916,89.52003466345829,70.8625295814209
208063,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2008,0.027014255913131,0.0299693560274998,0.0240274453779667
208050,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2008,1329.6339100308032,1494.9650975083807,1087.487306760114
208051,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2008,0.0399915775950781,0.0449303318917181,0.0327342576631747
208052,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2008,695.9981195620396,782.5408849963893,569.2462525531497
208059,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2008,4731.836224661043,5088.874631374354,4235.06867097135
208047,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2008,1487.234124851837,1667.2944384456573,1256.91163038641
208046,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,2008,452.1071160604546,510.5942853913031,395.6441868421084
208049,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2008,648.3032112465694,726.7936638056559,547.9028705812204
208048,4,YLLs (Years of Life Lost),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2008,0.0458850568749374,0.0513632760889094,0.0385732443183896
163488,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2009,5291.7899416411365,6922.711160284363,3772.850645705962
163487,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,1,Number,2009,0.0,0.0,0.0
163489,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,2,Percent,2009,0.0,0.0,0.0
163490,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2009,0.0004292914460939,0.0004977644889084,0.0003663663942093
163492,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2009,5.879422492562332,7.691451126018325,4.19181093582158
163491,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,3,Rate,2009,0.0,0.0,0.0
256342,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2009,14.954684460086474,21.069857100370356,10.07656402483127
256341,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2009,0.0001520320191569,0.0002143986996751,0.0001020082309863
256340,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2009,36.177876231526334,50.97149889237696,24.37688920166548
256162,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,2009,0.0,0.0,0.0
256161,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,2009,0.0,0.0,0.0
256160,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,1,Number,2009,0.0,0.0,0.0
256252,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2009,10.693880851566616,15.408532950037085,7.015141634381933
256251,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2009,0.0001105242920425,0.0001592495708883,7.206559849281649e-05
256250,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2009,23.92922930638375,34.47900003321915,15.697475511080995
163671,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,3,Rate,2009,0.0,0.0,0.0
163670,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2009,0.0007738190095578,0.0009332633287998,0.0005996720045798
163669,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,2,Percent,2009,0.0,0.0,0.0
163668,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2009,5793.557591795651,7545.380242555933,4056.768586989062
163667,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,1,Number,2009,0.0,0.0,0.0
256610,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2009,95.9452590011734,124.78798931423069,72.71504156746818
256612,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2009,33.55978838875627,43.64841534059272,25.434309449870813
256611,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2009,0.000336994546009,0.0004383034290723,0.000255194160349
163672,3,YLDs (Years Lived with Disability),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2009,22.518946013104625,29.32809549888332,15.768230720176753
256702,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2009,49.70038805654666,63.57254392993921,37.80936966628767
256701,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2009,0.0004982534882548,0.0006372884004639,0.000378894104062
256700,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2009,159.6549295382101,204.21711818731507,121.45684341714431
256432,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2009,18.486034588558947,25.17666070088845,13.061956021105775
256431,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2009,0.0001868138244706,0.0002553578676865,0.0001316539306964
256430,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2009,48.35597586318347,65.85739041736943,34.16761053089603
256520,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2009,58.65133793542796,77.15655110899206,43.923870817091135
256521,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2009,0.000222717526874,0.0002934997804414,0.0001668842656874
256522,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2009,22.113755820439,29.090915761375,16.560947936209637
34794,1,Deaths,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,2009,0.0417738905426195,0.0472445283321771,0.0369814473071362
34795,1,Deaths,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,2009,13.389022360025614,15.192847813392971,11.792806602789057
34796,1,Deaths,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,2009,52.60321770283565,58.93488175707927,44.59097903506541
34797,1,Deaths,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,2009,0.0459664258568136,0.0516885398419,0.0389441666250589
34798,1,Deaths,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,2009,22.75503170971316,25.49397473680096,19.289107895302195
34799,1,Deaths,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,2009,59.587735373310856,67.48689827840222,48.52709990281494
34800,1,Deaths,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,2009,0.0405497953048801,0.0458469507906002,0.0328310530788297
34801,1,Deaths,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,2009,30.01342770243606,33.99211481441368,24.442355384332554
34802,1,Deaths,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,2009,70.1273728523973,80.15217244870027,51.71526412309947
34803,1,Deaths,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,2009,0.0345334122629902,0.0393600368614684,0.0256688676377194
34804,1,Deaths,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,2009,43.09922398788509,49.26031438184752,31.78342010223917
34805,1,Deaths,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2009,0.2390271840367553,0.3162287955869102,0.1672106553778587
34806,1,Deaths,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2009,0.0074182090276529,0.0097682856452105,0.0052265559611533
34807,1,Deaths,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2009,0.0608921780208963,0.080559289495921,0.0425969164774733
34808,1,Deaths,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2009,167.30933708676412,180.68447762044127,147.00201481720617
34809,1,Deaths,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2009,0.0424032021820818,0.0456830829843944,0.0372266305093838
34810,1,Deaths,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2009,17.739145773790007,19.157258903655453,15.586040894603192
34793,1,Deaths,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,2009,32.30492560592193,36.6571811709794,28.45358904811002
34792,1,Deaths,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,2009,8.381857572112102,9.586438155053347,7.29115648982054
34791,1,Deaths,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,2009,0.0408498224341489,0.0469447240611892,0.0355807950073218
34781,1,Deaths,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,2009,2.6440709727339726,3.2795794684088966,2.077914311163208
34782,1,Deaths,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,2009,0.0209675682162883,0.025990794974753,0.0164878659466911
34783,1,Deaths,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,2009,0.9248446797013692,1.1471332102252836,0.7268140739684975
34784,1,Deaths,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,2009,6.125758693509511,7.599138657545467,4.897331487691348
34785,1,Deaths,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,2009,0.0273736311266909,0.033867069883526,0.0218678173710944
34786,1,Deaths,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,2009,1.906941333341811,2.365602748802847,1.5245334176891314
34787,1,Deaths,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,2009,14.6027684170788,16.836716393948873,12.35145424987615
34788,1,Deaths,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,2009,0.0375139917349385,0.0432670419129593,0.0317545670738881
34811,1,Deaths,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2009,25.504014525363143,28.614918384842024,22.456617027062247
34789,1,Deaths,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,2009,4.630130451657665,5.3384530285621885,3.9163015403108346
34790,1,Deaths,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,2009,22.813458404695727,26.09204537513854,19.84482483406525
34812,1,Deaths,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2009,0.0288623116686338,0.032203718006795,0.025381935098025
34813,1,Deaths,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2009,1.7597219869542051,1.974367642656042,1.549458133182622
34814,1,Deaths,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2009,227.3464861644597,256.0701450438625,163.8033499162938
34815,1,Deaths,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2009,0.0090098339183411,0.0101468652316906,0.006477104883815
34816,1,Deaths,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2009,57.6953527364143,64.9847622139321,41.569554085785846
305519,6,Incidence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2009,56.13380620284495,63.35660241951355,40.386522108138
305517,6,Incidence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2009,221.19326756796053,249.65443926134665,159.14165446974397
305518,6,Incidence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2009,9.493229444490648e-05,0.0001094402218364,6.837909182557039e-05
34780,1,Deaths,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,2009,0.5135887146753644,0.6481487868060862,0.3984562613688555
34779,1,Deaths,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,2009,0.0164587901677209,0.0207498638630023,0.0127278458690821
34777,1,Deaths,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,2009,0.2940761869207495,0.384439034775852,0.215829096879808
34769,1,Deaths,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,2009,0.3066808296890717,0.4323663030043577,0.20807798443356
34770,1,Deaths,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,2009,0.0073699589702519,0.0104154775428759,0.0050205045917953
34771,1,Deaths,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,2009,0.137054487219929,0.1932228434673182,0.0929892536393975
34772,1,Deaths,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,2009,0.513480942756205,0.7143071415226844,0.3634693114112851
34773,1,Deaths,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,2009,0.0111873351520674,0.0154085527988719,0.0079476095451602
34774,1,Deaths,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,2009,0.2122552862430087,0.2952699003306696,0.1502456592060531
34775,1,Deaths,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,2009,0.7692477761281382,1.0056199233767529,0.564568163566671
34776,1,Deaths,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,2009,0.0124614812120843,0.0163407211060305,0.0091156075946032
34778,1,Deaths,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,2009,1.3621686659127137,1.7190564025431456,1.0568079446925909
333533,6,Incidence,4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,2,Percent,2009,0.0,0.0,0.0
333532,6,Incidence,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2009,8254.067800257364,8720.555065444385,7953.503862482452
333531,6,Incidence,4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,1,Number,2009,0.0,0.0,0.0
333534,6,Incidence,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,2009,1.7774954224387687e-05,1.9670637114788278e-05,1.5925326055169285e-05
333536,6,Incidence,4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,2009,9.170649707406444,9.68893855667696,8.83670932131869
333535,6,Incidence,4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,3,Rate,2009,0.0,0.0,0.0
257332,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,2009,3.948905394012492,5.355970446487659,2.647256804213826
257331,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,2009,4.575745663604226e-05,6.192062998100787e-05,3.0626713848634786e-05
257330,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,2009,15.501099928375757,21.02441684987348,10.39158656989121
257422,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,2009,132.1576891936894,146.25948642339978,118.05372974011878
257421,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,2009,0.0013241468002046,0.0014650434629999,0.0011838049645145
257420,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,2009,1246.464494507093,1379.4676490175443,1113.4409466673742
240422,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2009,119.02919800355347,136.3871167064198,85.23161123950612
240421,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2009,0.0011906143726289,0.0013642194905294,0.0008525779580418
240420,5,Prevalence,94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,2009,469.03032278373087,537.4285842910973,335.85213377519
333716,6,Incidence,4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,2009,56.45458012854328,60.52186567493971,47.696674132178366
333715,6,Incidence,4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,3,Rate,2009,0.0,0.0,0.0
333714,6,Incidence,4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,2009,0.0001003069970956,0.0001115058441662,8.356620675601527e-05
240330,5,Prevalence,94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,2009,636.6262832754956,726.8362712495804,550.2013070531322
